"component_name","ionization","assigned_internal_standard","panel","sample_id","abundance","description","cell_number","genotype","condition","sex","batch","group"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","19",-2.456,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","20",-2.086,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","21",-3.138,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","22",-3.73,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","23",-2.235,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","24",-2.24,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","25",-3.113,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","26",-3.078,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","27",-2.929,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","28",-3.849,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","29",-3.041,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(20:5)","positive","CE(18:1(d7))-Lipid-pos","Lipid","30",-3.064,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","1",-4.445,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","2",-4.271,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","3",-3.998,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","4",-4.085,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","5",-3.436,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","6",-4.037,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","7",-2.263,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","8",-3.599,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","9",-2.992,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","10",-2.73,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","11",-2.922,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","12",-4.274,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","13",-4.198,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","14",-3.717,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","15",-3.787,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","16",-3.665,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","17",-3.269,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","18",-3.48,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","19",-2.685,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","20",-3.672,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","21",-2.373,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","22",-1.983,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","23",-1.71,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","24",-0.3155,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","25",-1.983,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","26",-2.328,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","27",-2.39,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","28",-2.635,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","29",-1.989,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CE(22:6)","positive","CE(18:1(d7))-Lipid-pos","Lipid","30",-1.746,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","1",-2.264,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","2",-0.7442,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","3",-1.329,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","4",-0.2729,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","5",-0.6915,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","6",-0.8833,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","7",-0.6766,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","8",-0.6953,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","9",-0.4929,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","10",-0.5857,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","11",-0.5595,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","12",-0.7411,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","13",-0.2436,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","14",-0.8895,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","15",-0.2655,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","16",-0.6419,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","17",-0.2214,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","18",-0.6167,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","19",-0.4128,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","20",-0.6465,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","21",0.653,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","22",0.05926,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","23",0.3899,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","24",0.3125,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","25",-0.2104,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","26",-0.4028,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","27",0.3142,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","28",-0.9887,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","29",-0.3138,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/16:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","30",-0.3693,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","1",-1.793,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","2",-0.6122,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","3",-0.7651,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","4",-0.3002,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","5",-0.3439,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","6",-0.3091,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","7",-0.5408,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","8",-0.2643,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","9",-0.2646,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","10",0.06247,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","11",-0.3997,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","12",-0.3619,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","13",-0.4986,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","14",-0.5693,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","15",0.2454,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","16",-0.3577,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","17",0.333,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","18",-0.3662,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","19",-0.1927,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","20",-0.2952,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","21",1.462,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","22",1.036,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","23",1.395,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","24",1.535,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","25",1.16,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","26",0.7019,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","27",1.144,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","28",0.1541,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","29",1.217,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/18:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","30",1.131,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","1",-1.394,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","2",-0.1288,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","3",-0.6053,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","4",0.1134,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","5",-0.3114,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","6",-0.331,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","7",-0.5794,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","8",-0.1847,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","9",-0.1988,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","10",-0.2322,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","11",-0.158,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","12",-0.6765,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","13",-0.139,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","14",-0.3636,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","15",-0.06881,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","16",-0.2903,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","17",0.01414,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","18",-0.1533,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","19",-0.3283,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","20",-0.2496,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","21",0.6066,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","22",0.1128,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","23",0.4668,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","24",0.08565,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","25",-0.06361,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Cer(d18:1/24:0)","positive","Cer(d18:1/16:0(d7))-Lipid-pos","Lipid","26",-0.5029,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
